	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0002459	78.4858468020417	53.6196097320619	56.6803009823038	19.2873816635936	886.753943001182	859.037946375747	76.9289166757242	86.8542580071749	86.2092937031311	93.8556716336675	114.982914598027	78.8230954356552	37.0600954502695	52.1685721407007	51.7427503322763	61.828492474536	37.2020597513007
OG0002463	148.146028609953	179.449625821466	390.566720809159	559.279745320041	86.277249934729	78.266905051553	359.330121511446	387.905457112105	296.998448642951	331.327531490477	575.556274938238	641.488625020507	577.878198420917	729.072638464054	372.113727159507	420.713688906778	589.296915332149
OG0002464	390.727110221058	425.927434646883	319.201971684289	367.279759560329	507.363047584238	747.301207680442	174.151964744431	185.474866201684	717.618051721925	713.704703754384	439.90968156776	580.222258671983	297.754839867494	428.249948957878	692.950633590489	776.278876549305	575.588420311698
OG0002469	101.697156125557	183.32069227129	153.79311193843	341.677749498879	531.142986422928	590.171894025982	207.855668707313	260.392063323777	352.714920616431	315.011548711082	404.948970995994	582.252325186505	604.312134196061	642.935098938957	442.474644107002	469.854249700872	651.167218050842
OG0002471	482.341334252015	613.325761482863	29.6429833553465	65.9557119762148	430.660832338919	516.473894945029	122.923656199173	192.453819422787	225.035983907828	278.017884785524	232.149367906827	411.967173194867	238.727767578952	254.471685394403	210.057388755317	277.6169800616	384.119783349394
OG0002474	63.8128688081643	65.9142502617529	113.962518667822	98.9061321440325	186.723844345467	170.149301938954	145.190994997574	181.263617840351	90.8452727903736	42.2438564040759	257.337811951548	241.67458506215	116.766082842313	120.639471206336	100.634455232072	110.164477283497	117.08017983619
OG0002477	65.6287592258956	162.836076499221	354.446627215603	58.4931688574417	89.9920504690951	80.8364395242032	120.777112026676	136.511462390562	78.3300615320915	138.120448281013	180.683995625555	84.02839419084	215.239171666379	750.653939216529	271.791476457839	268.963005072575	188.343992853101
OG0002479	183.155520735901	246.488821342042	135.884110028643	209.060401890398	369.4175923869	380.400066431842	232.417574412473	244.992343555999	283.378866604989	259.201194942516	206.744103067355	271.17375672189	173.418422421147	196.858995559535	225.119276354146	244.090631064089	178.946566960761
OG0002481	219.660023045123	197.134726382536	236.835271390137	305.442987284192	221.373189980627	190.710645835486	395.200106011394	374.064049186606	224.738710481266	240.861061032173	230.399470785556	255.803253111938	204.324911320935	227.451896852304	213.630308114699	224.256171515702	180.900448427543
OG0002482	242.263118469687	254.923407938534	108.419114744139	64.4744520387789	182.596551601159	169.315596967058	314.623394301777	320.773475222775	149.825806987511	140.865087364398	264.562981667532	265.224843858822	98.7388127432912	86.7005299795091	145.88034022224	80.9600808869742	118.250942478611
OG0002484	176.192419648151	189.481027328509	60.333663829446	63.705974712467	207.910297680266	219.598903220311	174.62349223705	182.013937494979	149.678656641362	174.304774842959	160.31598157322	182.931549253044	159.592387339771	166.264217631917	89.6201329665149	101.201359832099	138.224388093955
OG0002485	587.951770691447	665.093599858884	322.585207439528	779.275790819673	213.002442892658	258.499222440877	323.98701213519	291.36221355708	303.960592293045	324.544282808232	89.3564487457291	152.936634854715	157.3351325733	139.995083029035	336.451887334945	338.950039013376	167.591344007517
OG0002487	923.626042505059	1267.69650727573	163.74510314421	434.964202572991	1391.06359997389	1225.26756234303	560.953389529236	660.912810309313	1729.50558203096	1969.62505503252	797.979368607815	1281.58917037297	708.056346449391	930.803378089104	860.339805724693	1003.51671200991	1751.8485568794
OG0002489	82.1686767657138	71.6457645958673	336.28758096106	470.551479428843	138.938755404039	184.659316130665	238.595485573732	276.827581784646	203.780933908608	201.930479943001	377.355787227674	203.504872904488	262.3674065614	178.092647079122	162.202931901968	139.568255463569	179.729685785123
OG0002491	615.783755391165	311.525407400085	595.75016841809	245.550865950184	218.350617752601	281.156232026642	1139.13147670969	935.909865895812	656.231089136765	662.493518596999	1527.82006482894	674.457995850371	999.541500370112	1212.6814388043	670.685062271072	669.238047208088	707.78670905219
OG0002494	49.9595939586764	47.7943221503268	63.1899396137788	62.9103359240684	158.015334791432	170.212653380587	92.074431224821	112.808628043476	96.4652269195381	75.6043871344993	41.6449233553931	48.0052480912684	106.148314448847	112.410427397675	50.0002687019194	45.7168331977839	126.865249546589
OG0002495	171.430265259482	201.946862434818	199.752337355913	243.904716732807	256.548818780196	274.511932828132	283.602977817366	302.491282254512	241.983541956158	218.084918338442	418.310826236133	483.351648837994	158.177057833161	132.678083756522	136.482508418678	150.425499858691	261.565602930916
OG0002497	369.333149861794	394.839433928547	79.0298528562658	259.103338098641	420.720718337261	410.258867902491	49.7836924691446	61.3924114028896	823.355236815949	996.646461362838	322.186940563338	458.200140995679	280.128952741197	319.966241591045	417.124270155943	482.282380875477	580.29104885199
OG0002499	96.3997151639506	149.590021275698	48.7923070431389	99.3722667307529	505.165459776097	593.684097950137	188.925920777961	198.571145000527	398.79676083502	364.119425989381	166.667297783088	328.432043028923	159.211982571196	318.117756265725	249.47915369859	293.131500966408	173.069260183927
OG0002500	922.618186859555	1032.20718776582	830.80373242404	884.66500729814	390.051685463557	398.728905525214	271.632443655332	281.326616085764	297.86500068138	275.433174642254	171.047515858859	167.313174273796	215.09512133122	189.540119652174	175.754510275031	153.262158870104	270.175994404773
OG0002508	620.435060244294	683.329993676429	151.299457025113	219.623192701897	1935.2166855242	1812.48474513123	1002.82270387063	1066.30688633529	1376.44433787258	1380.03328602646	758.649390505467	1018.98928431497	983.316957280992	1028.38463691756	892.080071384346	1089.3505698281	722.031640467329
OG0002509	787.763892688787	1050.90076787959	197.036640801607	478.460403343728	738.932381214073	596.773114244181	368.855062672635	397.017717329725	629.030570606295	617.584179857676	289.751425712254	438.479494854608	330.476642699674	384.332940244015	547.070293368248	600.963884044147	857.573846587845
OG0002517	38.2503824939797	58.5588902944624	31.1989719758272	50.6190884343246	245.176835268164	275.127708840809	81.4948817134434	87.4056074228739	222.804946841477	346.187999370442	118.922920757184	263.98548701235	205.336060760935	294.691723457625	200.556545304667	272.589135388549	52.0774018200504
OG0002521	434.000726930834	515.140165534577	515.730320984168	552.661128033376	415.27297639216	445.094558627858	407.598404422874	498.175916977242	626.053377239271	458.950825702133	577.750764194199	476.651685725963	138.317691238428	94.7681831912388	122.189246186583	167.452502778103	158.581561933236
OG0002522	76.9062409205935	46.8816181209933	212.538541609723	134.079128113511	276.827315124144	310.153453891076	220.019276000993	326.772572107818	264.574836007776	151.043998997365	448.534330958954	349.000409252982	268.800722500539	244.900847669393	144.930255877175	139.26616185213	122.421050218336
OG0002526	179.983182054322	234.866278039071	151.04573555764	173.804824101848	181.970701351591	209.520955885272	261.548877566582	271.34869114747	326.257585652367	282.221269656018	396.847757664855	393.126470414791	1137.02146198951	269.86196778319	161.649838596835	153.361849761879	503.545404064547
OG0002527	545.788107883593	642.529620720534	300.365486283036	336.143944546465	347.221244331207	352.413933575877	373.70334353396	397.767460259023	405.330830750865	402.734995529841	414.36862996794	441.706780082823	592.564339872417	456.018514804345	220.444924768209	244.494429524712	375.897035693597
OG0002530	1323.33925783748	1577.29305570341	376.927141229409	953.54757258285	435.959223656282	464.039173733906	397.00169285535	533.067799456104	553.523120259414	594.000315244172	433.477331323491	607.475715725914	221.80954520596	200.610388620769	389.304786263915	464.618967414632	545.442261167896
OG0002531	182.455418406174	181.073137742017	304.805470536023	365.390254616983	774.302402894189	1015.99747816663	556.692909090921	549.329723592574	529.149672015553	485.121015902746	572.706943079948	774.853336555727	1395.60999471014	1311.76588214604	373.218328975204	401.080625099351	497.652434911226
OG0002534	189.371846005276	230.841703781754	258.218588556307	471.816270744194	99.9440176951762	139.3478310168	314.666728493546	321.06299133855	787.196383576017	719.072823633189	228.215932074784	350.983380207338	157.476385814572	164.391336053572	294.059424969113	327.066683318067	252.947380268816
OG0002537	290.418490382794	323.653191617284	413.535160721952	448.987747755821	123.835376843448	166.98933203028	217.872302777093	221.923907072165	247.480127613299	256.53086627575	365.798581834753	350.418233485346	472.289302749387	398.974445328433	130.74634447045	151.04680571955	114.730823363105
OG0002538	1066.29522893141	1165.16597295015	216.554242472287	310.107076733426	292.769901973929	530.930693925768	1002.82184576782	1243.58879249573	1074.79207373679	1001.57518051729	1316.91256448056	993.964190870998	1128.20781915289	1680.90183339061	567.594175454594	769.735528925534	709.114095459483
OG0002539	208.471512688161	137.732210572112	234.74213999738	317.103210907275	239.738575902601	283.814458517579	93.9622574009124	98.1592279303261	265.019259780488	258.147925559133	178.274875683881	166.569560165913	166.380934202506	123.471313192031	61.5692690671813	56.5922032095916	131.172403080578
OG0002545	467.214748290335	502.850196981636	41.3817733459975	69.0021854611727	951.012643246573	956.19371726471	550.733385094123	584.400967649137	982.852834736671	1084.55568422314	283.676063241159	387.036270871225	326.002691028086	238.516535916356	470.683195066109	541.553147439828	1133.39612771626
OG0002549	142.062431073923	128.145647994173	30.7744057298098	57.5362074457402	146.550896128895	104.757943884971	284.375270343949	327.00383896524	336.17314079536	327.256613014826	307.2701079063	383.950272323508	420.541667300675	527.148605449656	273.694022339825	327.570172670465	403.697753958436
OG0002550	777.295904312837	993.158806091092	1356.23571741364	1391.57224090915	1553.90556775063	1568.10782605927	1093.39502613125	1118.27099203959	797.049511299431	799.654393237323	843.535826704872	910.994207427046	917.446794798927	952.76751235058	656.104952221701	606.301878158275	525.472731146674
OG0002552	902.261253076201	1045.2550176901	393.08413559234	542.941988695782	256.065207223711	333.666974967724	301.666041911331	304.280860954213	618.774637389888	684.621868311073	382.395228123849	442.205001535105	938.563455095678	439.318341291626	92.3531112034867	110.057737540788	216.532354935999
OG0002558	220.268236944073	296.684205829135	98.292035925911	177.124832715093	79.3360017122504	70.8598544957772	123.395183691792	139.105572925933	86.8038405562561	114.373423839716	44.4614035781139	86.0113651451961	93.5613919592278	93.4564154324579	45.3251247186972	54.1754543180788	83.0105953823359
OG0002559	60.1796294261813	42.0174228992145	296.31838844958	501.882363124966	67.9924659388351	78.4392209727958	129.874288938418	164.829252830142	96.9111370593818	79.6413812895198	143.454332090539	157.896540954298	143.629372529047	136.998097176713	64.1057327774007	62.835471179333	76.7417291933209
OG0002562	205.45086284469	180.091355199311	357.726620679173	376.938814451488	232.749914782428	216.210868121758	429.42038786428	452.18149516614	531.227613267225	554.420325731505	440.866759217316	549.533304439629	378.866366937545	403.101165359276	357.054216752534	458.67980701374	831.27671646578
OG0002563	226.949838553413	254.622732863422	443.093004543621	548.002251389998	210.050990011174	125.701930488969	639.887692465654	528.164480698496	637.800136689889	626.95536957087	477.879601957582	474.428279543391	735.077671940718	876.007517161145	23.6134391016989	26.484546914866	27.4091588526581
OG0002566	528.354101326852	568.40503874628	1107.01193673431	1171.51007508262	478.777811564209	471.694561940885	190.406577171981	125.553104390879	748.537460818693	668.79536501506	852.394817763118	391.636763485331	615.638965889776	286.939344900366	396.516393957356	367.244126660762	519.603255558083
OG0002567	473.444200478392	613.495954921605	165.161078245851	358.124975046093	439.294721009092	397.241413675662	129.273616973298	153.523706181661	371.294509776589	421.955546332735	120.736331040553	192.861276306982	152.722724754326	268.548323389561	149.36768067481	190.219284314859	296.802034433069
OG0002568	150.228833040893	125.58740701104	189.682961078783	219.789728131055	655.077930351534	566.192106338912	762.552201617017	783.481361116256	402.806979359349	306.774400573247	393.337012877125	408.982801908561	530.60731173768	401.785644330799	350.55655901314	348.513315772833	217.707033172541
OG0002569	157.244441803373	177.182715959944	214.319117571535	278.09002317186	134.553062367295	113.779189173565	418.582120356497	389.00123523954	253.87001991726	232.465599398062	222.293877236342	233.004044564228	200.831341056594	192.353195289388	202.299026935024	205.422648799884	244.720717018897
OG0002573	82.1088763583828	90.4811725752609	68.7008151441962	81.3675096656985	217.151071440929	143.255347936748	291.401416130238	371.913440430181	591.694514597175	785.399716797187	286.249441360675	291.989994315244	455.562681307626	452.14326384314	253.647163419225	296.153444059503	503.153844652366
OG0002586	221.227960554409	352.580403088843	214.026079176549	499.173624587773	876.081299730144	868.659763331025	646.279700277338	949.750697095981	810.960421295424	993.178103439338	335.741525398812	607.532726140852	147.826411905864	307.768115078777	497.46701570626	591.296888478095	1422.53926004708
OG0002587	421.565159299045	293.243962378166	307.152889107441	314.633987081211	1923.30419497845	2022.93823423735	582.051134201268	727.192968885895	769.791024450781	480.594542264343	1617.17651357466	1259.67982004102	1097.3013302531	941.695366747136	319.336105972639	292.42661587305	633.574453661557
OG0002589	323.668975405302	336.324259987958	96.9340462209613	273.64404849393	109.948139108721	89.6828348338895	194.020906196389	206.110098517282	317.348301058288	346.270387006259	246.825288569698	330.660406638881	692.838757159441	902.668868447268	353.01219820026	408.009645567059	329.696940650381
OG0002590	121.969494210736	123.397251053264	101.176880125199	184.368986704361	79.8480610073513	26.4555620261029	84.1794563461261	79.0119469667194	115.193452792977	119.381299742302	159.001916150488	147.235593360941	122.732284102392	113.348744821696	101.980738219783	108.551297398412	134.300962783903
OG0002592	238.326501411489	299.906534935988	153.873725782611	330.052369367564	216.629529566289	247.924599803432	338.221221502919	313.450216979526	178.65835662981	165.90608232117	145.861261923175	192.843925311131	141.952514744041	113.725948426152	139.593460160734	173.623268281099	95.9281403901815
OG0002594	271.21672544349	373.755803994631	140.074615648062	238.010130743585	667.073393468249	685.680527432478	225.980945254809	241.358973975556	192.266047730709	166.229171089079	381.297983495868	406.258695560014	243.76673221563	212.622728283082	249.287393555549	272.991926870467	300.322153548575
OG0002597	58.6919119755098	69.8860979243223	131.584422150089	180.829491528798	80.1112025895559	79.1132803117751	129.531047815493	142.278138967523	147.151832515581	152.65782739307	144.109174692867	179.210999999933	167.544525259324	173.778263563475	61.8069882527689	72.3020779831296	53.2520800565929
OG0002598	88.2726939530276	89.0799132629496	159.954838189758	303.604512966586	244.527278569749	274.927518285247	62.727315214673	77.5684034651559	208.535822366476	194.74337030087	248.796386703795	234.240922697008	184.750848302634	195.920678135514	175.912197334804	176.62305784269	442.845863988275
OG0002599	130.690143855408	134.283958018144	118.459922606314	99.2252107340007	139.846712394889	144.32978838685	190.928303678828	194.874912359089	99.4364748180305	114.859672435419	183.456673667518	180.918833734372	58.5977183769516	69.2497025275729	91.4426467226863	64.0438456250894	200.474503442463
OG0002600	1025.44571653832	1232.05700006523	1120.8715779659	2265.98009243381	1284.50785369521	1177.12300075932	979.86716662076	985.507667570186	750.202192007444	809.398750477452	407.415033772653	450.513649833857	754.234967969918	579.883921314465	501.982095437854	546.687731855588	675.835461018234
OG0002603	185.376887086267	260.95426249726	121.317329813021	140.580594447539	180.33495638113	182.32038090556	466.636306617499	507.114582870463	398.640692286075	428.580481518705	168.419385013396	173.01421576757	172.612859381811	141.152966730276	187.08499905742	199.783568053021	227.10054347076
OG0002607	14.6029677609047	45.5430967821792	206.088302652908	212.926657685609	119.430718647626	143.822976853783	287.969004900981	297.650249832569	249.265254539807	243.933635214985	199.956955158948	235.475322116095	208.521950697752	185.223859501679	100.713694960602	100.194381127302	195.783621684537
OG0002609	566.643864576879	643.762688869853	260.311154237877	362.400024563619	233.020168299287	216.781031096458	118.289901039676	128.206040909933	181.336790203138	171.888070859002	78.1868926525129	100.140033194983	146.285213174357	118.226118791755	87.6391397532851	91.8374648561914	110.028194822813
OG0002612	620.201692801052	981.395769773001	539.487079436369	1208.57312471185	3406.02403813051	3361.29065395364	1168.04997036759	997.447035356589	309.460150684452	388.031225702311	156.378165523102	208.459821576686	247.38337461098	229.799567047204	413.868309710679	451.730646971935	270.179909998894
OG0002624	249.73233519997	336.418033235578	306.162894529786	299.599706278912	300.614365897488	294.21169711845	297.289288542625	254.507734779449	164.625564528926	170.106236303984	539.423856031203	290.254894730182	336.90856009187	271.547185876731	191.325116931017	223.754696120713	146.44322015563
OG0002625	59.0230020356102	76.1475479069126	135.516114901349	124.393734834874	224.006976447558	206.558642474495	199.595571084106	286.228781392711	232.467819571891	205.327758337562	276.391760581152	262.495780082889	305.018892690947	279.802502573265	104.357137678374	113.687895771582	155.84064604797
OG0002626	216.30390750199	269.07215581264	141.568941749135	191.831255464931	275.556649465931	322.522189355579	218.816644916542	244.070159752963	176.954979895606	156.226342834622	201.709042389256	279.846775933505	193.139332868494	191.041427530607	83.5979135982964	100.79856835018	120.600298951696
OG0002633	36.558468530471	40.4973618924086	339.03099736354	632.86206662036	93.8087887335045	47.9621094318055	203.823872667147	209.643694615596	306.488902785959	322.604134756939	291.284502038774	304.388520207355	208.383494550366	176.403675715884	522.028954358454	560.484347090012	180.896532833422
OG0002637	110.292370769486	163.903289473922	156.504848514425	286.357258899728	576.796865612987	591.124699708148	203.875358835586	251.316713527291	580.277728650041	557.328124642684	251.847208593569	342.436775394063	319.688251579127	322.360827657146	30.5865352122677	31.6191313306259	337.524213299875
OG0002638	275.501935120032	258.760769413234	149.970035735119	300.833769475539	95.5891430419339	104.727535192987	126.91340520178	159.176191143236	114.450269226571	156.3765791117	64.6082166176227	99.1485477178053	97.3388672530569	153.133403600172	78.447331243899	79.1485261970444	85.3599518554209
OG0002640	135.061407776645	218.915148277421	67.462473355346	131.983305801588	202.784963439488	200.44396132804	255.071917576974	297.186562667064	65.9872688612156	62.4853677135624	64.6104067266606	88.7354714937428	76.9200818810076	75.6283843760653	84.4711354066881	96.1674732868186	190.689433732064
OG0002643	1179.60970809089	713.34777800644	304.692045442983	54.1308734313942	52.7847790033158	281.280400852243	514.303917563807	338.942053300983	281.366325507161	196.278041948437	597.897577233708	186.895012448063	1665.38970007098	379.082115939195	290.412812662199	269.870292885597	168.370547237757
OG0002645	233.73207987265	226.273511658337	1113.60190635438	1228.63255035839	890.516156433242	1161.3636961386	208.268416157631	233.343645336031	364.014283560073	516.782099713969	495.183653465915	573.576827261197	406.837305803366	322.968857347912	397.397539738601	419.013908853081	510.084446247967
OG0002650	0	73.0833985843019	53.2051371591396	127.68630762783	542.216268679484	555.4907808182	683.393075745084	776.61832968653	857.039288779748	847.784926992697	557.165929347113	687.347307053685	488.93201137455	370.447719003357	651.457542143463	680.542390148139	547.008498816619
OG0002652	465.713903920981	536.928596532461	215.506828209128	265.716742579451	1485.47453250812	1477.53553698485	1228.11587972537	1413.43786260019	1505.50262328043	1198.72556213908	1395.58566133948	1547.54523477121	1237.29727782348	1088.26054837916	518.119266152823	513.111033922837	1868.79560651545
OG0002653	630.82282856163	456.885621154101	445.638704886163	401.220338482398	86.9031001842968	63.245011211444	366.109991792036	352.495098561367	379.915439146902	271.394565043394	816.693850336547	362.142549252977	421.940214243966	312.836905803337	187.479612905495	177.530345655712	311.28973268376
OG0002656	778.68006496057	832.608994785642	814.59667262104	435.271758118438	1458.21922826842	1500.24829583925	1616.75450262064	1692.29609427257	778.116166761664	651.514962263458	994.975296347541	984.331909460213	886.259197963537	894.595585330995	572.192456901143	585.356721098498	655.740631985114
OG0002657	327.297839147724	401.022461444266	234.058195172017	279.977881965988	141.361554476229	120.618610812306	172.478664270168	209.928020203399	409.789932149302	295.789382464348	419.596420241372	313.656430705277	274.116599431989	106.970062973203	186.055674983825	151.34889933099	282.709811188681
OG0002659	179.53103263304	159.221968770635	224.776288867513	154.288353338836	74.8222938517315	93.1418235470725	90.7014667331182	78.2039547790684	141.203391250065	120.995128138007	147.473182175059	121.181833734395	159.29449684085	144.690423418834	80.7436985766749	87.1036579649408	213.787523456611
OG0002660	377.909403400959	435.328119292706	227.359043292819	227.113994715568	394.252468199292	381.51505180459	637.549362315723	644.145098058232	301.288104188248	316.147205730282	245.511223146966	315.542731825608	343.343274577952	236.084417153294	183.914617518967	180.851361424132	238.459682018125
OG0002661	223.657899057172	266.423144995511	102.280582651488	178.688948829803	464.987770269756	518.564492518931	233.704299572041	327.579987570139	341.093016004969	374.004326843551	284.387848678472	482.96992692928	391.454687974107	449.454046105897	388.828555495454	451.126459749057	431.893947229577
OG0002663	478.225315971824	760.086233411314	574.790003219969	735.992766372586	407.513855684451	348.179523217101	437.504145360583	468.647003344181	334.16505879893	392.262073118077	163.382134226259	313.557282157559	264.605081670666	503.503006364335	178.21014946215	217.306004495193	606.525529468105
OG0002666	1013.99904344727	1101.13185961756	426.728959886163	885.727322259753	1762.19516861245	1596.24346831749	512.9305240207	716.235187611541	613.124955918067	682.363477823391	529.130343553141	841.027556016283	280.267408888583	435.191621260783	421.316844192423	530.577079557541	429.54067516237
OG0002668	41.8048603638684	45.6949360265473	111.077108757347	160.718760898314	147.489671503247	198.923526728839	560.620016588595	642.371090942447	768.744621989281	998.344292838199	105.78226652987	162.078130954296	190.342238981912	303.264191443478	507.609700957997	583.846253041302	307.374138561951
OG0002670	1135.02485805939	1288.99838526639	328.197062416866	581.913473984357	515.700605643821	184.613703092689	624.054408516495	697.895898835586	703.794837386769	920.802988540087	308.369542643318	528.955023360798	452.569790848983	507.81926651483	740.020617131399	879.896985272916	736.9108981302
OG0002756	43.7534785149439	36.1514223772312	144.935206168757	190.104444935903	467.991377338704	530.928159868103	385.012280431555	403.137926534116	429.560101382843	365.250236677061	248.358364896217	355.20215091273	410.470730762036	398.972568693585	243.661372829977	270.976962482169	333.608619178067
OG0002758	360.793359985636	580.044601393126	396.818395139256	678.046942129922	310.260519933439	299.441992139703	179.119950947377	176.015994060596	419.304168166436	397.397569083987	278.803070631864	298.687478713581	248.100829192888	166.269847536461	404.122615498873	395.035731934455	427.191318689285
OG0002761	107.349023891589	98.9127557581275	62.6807995452703	76.7928609906095	21.3429158971909	71.9342949458795	99.6261649805903	92.160707770613	113.707085660164	124.226015817095	69.6454674047594	58.2497717842106	35.3832376652635	47.1035346858372	63.6295020089403	58.7068584896653	117.467823654249
OG0002762	95.1103600400353	135.778990578076	712.994094827449	615.950901352049	252.120454135527	221.993587714053	109.236487371106	109.174681737702	103.45263881089	142.482146647782	396.269568878854	395.679545518524	156.915568490312	139.998836298731	116.006962566735	112.075722865202	320.6871585761
OG0002763	55.6595937598765	84.0708867619273	91.6732150353003	110.813278149722	139.777963693232	131.806475404762	164.497879110742	170.826042813865	162.309804536004	168.653952292234	96.147976872212	119.969742738544	107.969222569012	114.662389215325	110.143222655575	135.741736385341	78.7034418483468
OG0002764	131.708209326554	95.0109877468049	28.1444144203697	12.3189576682364	517.554449943677	547.761904938927	193.545517241137	202.777202833888	206.903791254647	174.306390286799	176.303777549784	205.487843858844	120.414891817359	146.189854662419	120.840586007016	107.946103196829	454.208918129763
OG0002766	65.8708779482598	66.8012584189626	220.401078545463	185.219497133338	248.016867840066	196.609932080387	494.954557361678	450.767941381748	218.195722362625	185.593496393693	503.072426220379	403.038846472879	335.932374325453	465.03011534464	224.168399611796	211.567232856555	664.867881883049
OG0002770	404.282841580412	358.809149234185	202.156892757241	271.175647742474	131.897940096402	224.748108396273	209.076749002122	237.437818455328	170.022563588168	141.604960642909	437.364774865738	346.276302904435	245.864552630566	226.697489643392	162.5999229419	159.304031098886	315.98844562993
OG0002771	248.623839844568	408.83934597191	199.159189176101	248.952084591486	210.4350344825	295.443249143803	201.911590561047	200.009497974118	189.36019998606	196.274811060758	433.424768706582	477.400257261233	299.010735022569	243.208123036459	96.7517085341421	105.428656434837	248.248667322646
OG0002772	269.483972177414	280.588578500867	285.515001907017	317.378117826577	105.49369737032	180.576949231809	455.566780403145	459.131035395401	297.870946149912	274.144050458298	273.106597024324	314.548767634737	456.355657424472	374.760225884156	244.218428121537	261.412678744007	280.360454715596
OG0002775	237.888937455409	280.18445251201	411.215461998709	870.676031248875	183.623040836245	188.186724400812	118.3748532176	112.288421795609	397.558617013388	394.174758624097	315.594712359303	345.532688796551	113.283700953518	110.533792549634	238.353103415806	241.87628489224	153.099730162704
OG0002778	91.7980008925109	106.629860210902	265.658256379591	220.254765284963	316.260622136682	340.696450931365	290.082083063992	285.997514535289	299.945914667318	251.684534757117	287.125484975829	262.989044107786	363.482350561343	297.821950384158	169.41453959541	157.492476408956	417.014689566706
OG0002779	267.641827922318	335.347816847252	72.0153169901866	95.668430991656	2784.99330961342	2567.22848017477	97.2659532090724	95.5628104936346	55.442980421043	57.99443383963	80.8172136070134	85.2727084646985	74.2642412356979	78.6291234980834	31.6166516831472	27.0867201803346	64.2157435976561
OG0002783	126.297001736366	151.231553677999	114.717743102776	198.334367948176	87.82765168934	85.2431658042217	261.807166511583	257.507859947301	142.096697896885	146.520756246642	111.259729233622	124.186034730244	126.848207756498	95.3311736456512	76.38709830214	81.8663617212915	43.0715353398913
OG0002784	106.182186675376	158.479458180044	78.2095716347799	158.551879811841	163.92298184417	162.463505039991	195.261293804362	201.277140249962	240.789989148509	286.742896962902	127.02632419736	122.696327800784	138.596002080143	119.164436215776	73.1382694324432	83.1764410162324	85.7554268617236
OG0002785	179.612711238175	224.600943981913	359.934025731751	412.88138518009	262.179100381421	328.391066908496	108.464623895927	108.020654351914	140.906117823502	142.160673323713	165.136411565606	170.042238049729	356.909179927875	210.37264310028	71.3957878020863	66.3598966461225	68.1313377194644
OG0002788	233.982949874136	240.693234183931	235.590423922634	268.678439379714	165.032443650221	140.082707739748	115.114920652613	111.654023932357	101.666025517249	92.2434586818026	72.0523972373956	78.3248739833732	150.761961939832	151.069105267326	52.5359400148536	54.3778570377429	82.6190359701551
OG0002789	81.5064966455129	102.179468644104	234.854716523639	240.557272299272	98.9198991049744	115.124773793858	150.167991279997	174.69125597706	228.601778659446	224.708238080572	105.127423927543	120.465485477133	232.437103428029	188.412262108501	61.9654677098273	62.6340754383736	68.914456543826
OG0002790	133.176965672462	124.666360166081	235.957570483147	252.792550715626	129.873409364846	118.925860291861	417.810256881317	407.109833883404	228.750415372727	213.560060143879	216.380582834051	223.827846472945	300.827447501904	231.952067217907	156.895454885083	185.185397769578	141.74450720946
OG0002793	45.7327261429451	101.088895785654	330.573049403239	481.197675134022	816.267558643614	804.636796416323	821.969385252476	761.106725204688	812.000878288393	828.39798547433	340.561955391198	358.419521286173	484.315407914746	332.162491468466	498.812506296686	469.050680694444	603.393054170659
OG0002797	41.7931919917062	36.8632314063239	232.535583511582	290.929987067396	299.649513429405	325.96597372277	176.124743098446	187.493404857486	116.828456639071	119.865932894166	151.551165203602	151.940191950151	215.51608396115	235.519550064034	95.8792791230357	96.4675529408481	258.820771451529
OG0002798	46.1688315525047	43.9456144463768	157.182004805542	177.729243836073	731.877342037128	871.632212972464	107.047896161051	108.079480335597	146.407162582042	119.541228682417	80.3748115813605	63.4550705393954	52.444111826471	59.8665282873662	63.9456685257717	60.3683733525803	199.695300212223
OG0002799	257.577856932482	301.409242886295	313.658567760606	262.587687275421	47.5243180041082	79.1943701570658	200.911900790526	241.313412674467	160.973560483605	144.419063811395	186.597290027846	174.005701244748	164.189411142369	152.94386348052	95.8008317917918	85.5931899077452	248.248667322646
OG0002801	165.650045399667	208.382844120275	134.300118704395	181.543371572734	213.000072247773	223.924539655039	265.839820654557	261.65970559962	250.308684267041	279.791642121344	189.882453584674	259.025580912766	288.381778253557	282.623084749871	242.865805955544	265.73966623852	246.28695466762
OG0002803	54.7669632894736	96.1412724076285	143.634070438124	106.999973487669	106.358982753246	128.659175784415	172.050041917915	239.745296501575	133.026885652463	99.9959736677743	256.680779240182	254.313546182478	220.412396809612	236.831317822815	59.5098285227077	62.0298882154954	261.953246748975
OG0002804	101.614018973902	145.734639319249	40.9012016924441	104.694815866937	148.528013962757	172.113196629589	135.62314869602	133.684931547109	81.7501923046933	84.4860973643123	55.6287695622921	64.1986846472789	52.3056556790852	49.3554965034868	51.4273762127302	54.2761521885585	38.3728223937213
